startTimePeriod,CumDensity,long,lat
20/12/2015 4:00,1,103.8308536,1.205313445
20/12/2015 4:00,1,103.819281588,1.2062461125
20/12/2015 4:00,1,103.84431244,1.205993964
20/12/2015 4:00,1,103.834607256,1.2624825623
20/12/2015 4:00,1,103.914981055,1.27286721818
20/12/2015 4:00,1,103.941129968,1.26927516
20/12/2015 6:00,1,103.6012167,1.2151
20/12/2015 6:00,4,103.6602458,1.20948365455
20/12/2015 6:00,4,103.73179653,1.24227702603
20/12/2015 6:00,4,103.759984277,1.24684895909
20/12/2015 6:00,4,103.74584592,1.27198656
20/12/2015 6:00,4,103.652038186,1.24502212143
20/12/2015 6:00,4,103.783123612,1.2253900353
20/12/2015 6:00,1,103.844459175,1.21065215357
20/12/2015 6:00,1,103.8308536,1.205313445
20/12/2015 6:00,1,103.819281588,1.2062461125
20/12/2015 6:00,1,103.84431244,1.205993964
20/12/2015 6:00,1,103.781687126,1.24992529706
20/12/2015 6:00,5,103.834607256,1.2624825623
20/12/2015 6:00,2,103.866077287,1.23489072813
20/12/2015 6:00,2,103.90070906,1.2465435
20/12/2015 6:00,5,103.914981055,1.27286721818
20/12/2015 6:00,5,103.941129968,1.26927516
20/12/2015 6:00,2,104.118346,1.315082
20/12/2015 6:00,2,103.889697233,1.4371387
20/12/2015 7:00,1,103.834607256,1.2624825623
20/12/2015 7:00,1,103.914981055,1.27286721818
20/12/2015 7:00,1,103.941129968,1.26927516
20/12/2015 9:00,1,103.652038186,1.24502212143
20/12/2015 9:00,1,103.783123612,1.2253900353
20/12/2015 9:00,1,103.844459175,1.21065215357
20/12/2015 9:00,1,103.8308536,1.205313445
20/12/2015 9:00,1,103.819281588,1.2062461125
20/12/2015 9:00,1,103.84431244,1.205993964
20/12/2015 9:00,1,103.6602458,1.20948365455
20/12/2015 9:00,1,103.73179653,1.24227702603
20/12/2015 9:00,1,103.759984277,1.24684895909
20/12/2015 9:00,1,103.74584592,1.27198656
20/12/2015 9:00,1,103.781687126,1.24992529706
20/12/2015 9:00,1,103.866077287,1.23489072813
20/12/2015 10:00,7,103.6012167,1.2151
20/12/2015 10:00,8,103.6580097,1.2004558
20/12/2015 10:00,55,103.6602458,1.20948365455
20/12/2015 10:00,55,103.73179653,1.24227702603
20/12/2015 10:00,55,103.759984277,1.24684895909
20/12/2015 10:00,55,103.74584592,1.27198656
20/12/2015 10:00,32,103.652038186,1.24502212143
20/12/2015 10:00,2,103.78145,1.1744146
20/12/2015 10:00,41,103.783123612,1.2253900353
20/12/2015 10:00,21,103.844459175,1.21065215357
20/12/2015 10:00,21,103.8308536,1.205313445
20/12/2015 10:00,21,103.819281588,1.2062461125
20/12/2015 10:00,21,103.84431244,1.205993964
20/12/2015 10:00,1,103.827768,1.1950361
20/12/2015 10:00,1,103.842686589,1.22000625581
20/12/2015 10:00,20,103.866077287,1.23489072813
20/12/2015 10:00,11,103.8908154,1.2251638
20/12/2015 10:00,40,103.781687126,1.24992529706
20/12/2015 10:00,10,103.834607256,1.2624825623
20/12/2015 10:00,10,103.842808537,1.24088895
20/12/2015 10:00,5,103.90070906,1.2465435
20/12/2015 10:00,23,103.914981055,1.27286721818
20/12/2015 10:00,23,103.941129968,1.26927516
20/12/2015 10:00,4,103.956585,1.260779
20/12/2015 10:00,3,104.1065086,1.294083
20/12/2015 10:00,2,104.118346,1.315082
20/12/2015 10:00,2,103.889697233,1.4371387
20/12/2015 11:00,12,103.6012167,1.2151
20/12/2015 11:00,16,103.6580097,1.2004558
20/12/2015 11:00,199,103.6602458,1.20948365455
20/12/2015 11:00,199,103.73179653,1.24227702603
20/12/2015 11:00,199,103.759984277,1.24684895909
20/12/2015 11:00,199,103.74584592,1.27198656
20/12/2015 11:00,81,103.652038186,1.24502212143
20/12/2015 11:00,6,103.78145,1.1744146
20/12/2015 11:00,69,103.783123612,1.2253900353
20/12/2015 11:00,72,103.844459175,1.21065215357
20/12/2015 11:00,72,103.8308536,1.205313445
20/12/2015 11:00,72,103.819281588,1.2062461125
20/12/2015 11:00,72,103.84431244,1.205993964
20/12/2015 11:00,20,103.827768,1.1950361
20/12/2015 11:00,7,103.842686589,1.22000625581
20/12/2015 11:00,83,103.866077287,1.23489072813
20/12/2015 11:00,21,103.8908154,1.2251638
20/12/2015 11:00,63,103.781687126,1.24992529706
20/12/2015 11:00,20,103.834607256,1.2624825623
20/12/2015 11:00,4,103.842808537,1.24088895
20/12/2015 11:00,16,103.90070906,1.2465435
20/12/2015 11:00,48,103.914981055,1.27286721818
20/12/2015 11:00,48,103.941129968,1.26927516
20/12/2015 11:00,6,103.956585,1.260779
20/12/2015 11:00,7,104.1065086,1.294083
20/12/2015 11:00,6,104.118346,1.315082
20/12/2015 11:00,6,103.889697233,1.4371387
20/12/2015 12:00,6,103.6012167,1.2151
20/12/2015 12:00,19,103.6580097,1.2004558
20/12/2015 12:00,144,103.6602458,1.20948365455
20/12/2015 12:00,144,103.73179653,1.24227702603
20/12/2015 12:00,144,103.759984277,1.24684895909
20/12/2015 12:00,144,103.74584592,1.27198656
20/12/2015 12:00,54,103.652038186,1.24502212143
20/12/2015 12:00,6,103.78145,1.1744146
20/12/2015 12:00,75,103.783123612,1.2253900353
20/12/2015 12:00,68,103.844459175,1.21065215357
20/12/2015 12:00,68,103.8308536,1.205313445
20/12/2015 12:00,68,103.819281588,1.2062461125
20/12/2015 12:00,68,103.84431244,1.205993964
20/12/2015 12:00,15,103.827768,1.1950361
20/12/2015 12:00,7,103.842686589,1.22000625581
20/12/2015 12:00,60,103.866077287,1.23489072813
20/12/2015 12:00,16,103.8908154,1.2251638
20/12/2015 12:00,83,103.781687126,1.24992529706
20/12/2015 12:00,24,103.834607256,1.2624825623
20/12/2015 12:00,4,103.842808537,1.24088895
20/12/2015 12:00,16,103.90070906,1.2465435
20/12/2015 12:00,46,103.914981055,1.27286721818
20/12/2015 12:00,46,103.941129968,1.26927516
20/12/2015 12:00,7,103.956585,1.260779
20/12/2015 12:00,11,104.1065086,1.294083
20/12/2015 12:00,2,104.118346,1.315082
20/12/2015 12:00,2,103.889697233,1.4371387
20/12/2015 13:00,1,103.6012167,1.2151
20/12/2015 13:00,6,103.6580097,1.2004558
20/12/2015 13:00,144,103.6602458,1.20948365455
20/12/2015 13:00,144,103.73179653,1.24227702603
20/12/2015 13:00,144,103.759984277,1.24684895909
20/12/2015 13:00,144,103.74584592,1.27198656
20/12/2015 13:00,54,103.652038186,1.24502212143
20/12/2015 13:00,1,103.78145,1.1744146
20/12/2015 13:00,50,103.783123612,1.2253900353
20/12/2015 13:00,46,103.844459175,1.21065215357
20/12/2015 13:00,46,103.8308536,1.205313445
20/12/2015 13:00,46,103.819281588,1.2062461125
20/12/2015 13:00,46,103.84431244,1.205993964
20/12/2015 13:00,4,103.827768,1.1950361
20/12/2015 13:00,9,103.842686589,1.22000625581
20/12/2015 13:00,57,103.866077287,1.23489072813
20/12/2015 13:00,13,103.8908154,1.2251638
20/12/2015 13:00,43,103.781687126,1.24992529706
20/12/2015 13:00,19,103.834607256,1.2624825623
20/12/2015 13:00,6,103.842808537,1.24088895
20/12/2015 13:00,11,103.90070906,1.2465435
20/12/2015 13:00,33,103.914981055,1.27286721818
20/12/2015 13:00,33,103.941129968,1.26927516
20/12/2015 13:00,8,103.956585,1.260779
20/12/2015 13:00,4,104.1065086,1.294083
20/12/2015 13:00,2,104.118346,1.315082
20/12/2015 13:00,2,103.889697233,1.4371387
20/12/2015 14:00,11,103.6012167,1.2151
20/12/2015 14:00,15,103.6580097,1.2004558
20/12/2015 14:00,201,103.6602458,1.20948365455
20/12/2015 14:00,201,103.73179653,1.24227702603
20/12/2015 14:00,201,103.759984277,1.24684895909
20/12/2015 14:00,201,103.74584592,1.27198656
20/12/2015 14:00,55,103.652038186,1.24502212143
20/12/2015 14:00,6,103.78145,1.1744146
20/12/2015 14:00,52,103.783123612,1.2253900353
20/12/2015 14:00,55,103.844459175,1.21065215357
20/12/2015 14:00,55,103.8308536,1.205313445
20/12/2015 14:00,55,103.819281588,1.2062461125
20/12/2015 14:00,55,103.84431244,1.205993964
20/12/2015 14:00,8,103.827768,1.1950361
20/12/2015 14:00,8,103.842686589,1.22000625581
20/12/2015 14:00,63,103.866077287,1.23489072813
20/12/2015 14:00,17,103.8908154,1.2251638
20/12/2015 14:00,53,103.781687126,1.24992529706
20/12/2015 14:00,21,103.834607256,1.2624825623
20/12/2015 14:00,4,103.842808537,1.24088895
20/12/2015 14:00,10,103.90070906,1.2465435
20/12/2015 14:00,54,103.914981055,1.27286721818
20/12/2015 14:00,54,103.941129968,1.26927516
20/12/2015 14:00,11,103.956585,1.260779
20/12/2015 14:00,4,104.1065086,1.294083
20/12/2015 14:00,5,104.118346,1.315082
20/12/2015 14:00,5,103.889697233,1.4371387
20/12/2015 15:00,8,103.6012167,1.2151
20/12/2015 15:00,10,103.6580097,1.2004558
20/12/2015 15:00,148,103.6602458,1.20948365455
20/12/2015 15:00,148,103.73179653,1.24227702603
20/12/2015 15:00,148,103.759984277,1.24684895909
20/12/2015 15:00,148,103.74584592,1.27198656
20/12/2015 15:00,49,103.652038186,1.24502212143
20/12/2015 15:00,8,103.78145,1.1744146
20/12/2015 15:00,118,103.783123612,1.2253900353
20/12/2015 15:00,47,103.844459175,1.21065215357
20/12/2015 15:00,47,103.8308536,1.205313445
20/12/2015 15:00,47,103.819281588,1.2062461125
20/12/2015 15:00,47,103.84431244,1.205993964
20/12/2015 15:00,21,103.827768,1.1950361
20/12/2015 15:00,9,103.842686589,1.22000625581
20/12/2015 15:00,73,103.866077287,1.23489072813
20/12/2015 15:00,20,103.8908154,1.2251638
20/12/2015 15:00,77,103.781687126,1.24992529706
20/12/2015 15:00,19,103.834607256,1.2624825623
20/12/2015 15:00,3,103.842808537,1.24088895
20/12/2015 15:00,8,103.90070906,1.2465435
20/12/2015 15:00,42,103.914981055,1.27286721818
20/12/2015 15:00,42,103.941129968,1.26927516
20/12/2015 15:00,8,103.956585,1.260779
20/12/2015 15:00,15,104.1065086,1.294083
20/12/2015 15:00,2,104.118346,1.315082
20/12/2015 15:00,2,103.889697233,1.4371387
20/12/2015 16:00,2,103.6012167,1.2151
20/12/2015 16:00,11,103.6580097,1.2004558
20/12/2015 16:00,222,103.6602458,1.20948365455
20/12/2015 16:00,222,103.73179653,1.24227702603
20/12/2015 16:00,222,103.759984277,1.24684895909
20/12/2015 16:00,222,103.74584592,1.27198656
20/12/2015 16:00,65,103.652038186,1.24502212143
20/12/2015 16:00,2,103.78145,1.1744146
20/12/2015 16:00,73,103.783123612,1.2253900353
20/12/2015 16:00,70,103.844459175,1.21065215357
20/12/2015 16:00,70,103.8308536,1.205313445
20/12/2015 16:00,70,103.819281588,1.2062461125
20/12/2015 16:00,70,103.84431244,1.205993964
20/12/2015 16:00,8,103.827768,1.1950361
20/12/2015 16:00,7,103.842686589,1.22000625581
20/12/2015 16:00,107,103.866077287,1.23489072813
20/12/2015 16:00,21,103.8908154,1.2251638
20/12/2015 16:00,81,103.781687126,1.24992529706
20/12/2015 16:00,23,103.834607256,1.2624825623
20/12/2015 16:00,12,103.842808537,1.24088895
20/12/2015 16:00,13,103.90070906,1.2465435
20/12/2015 16:00,45,103.914981055,1.27286721818
20/12/2015 16:00,45,103.941129968,1.26927516
20/12/2015 16:00,4,103.956585,1.260779
20/12/2015 16:00,10,104.1065086,1.294083
20/12/2015 16:00,5,104.118346,1.315082
20/12/2015 16:00,5,103.889697233,1.4371387
20/12/2015 17:00,5,103.6012167,1.2151
20/12/2015 17:00,8,103.6580097,1.2004558
20/12/2015 17:00,172,103.6602458,1.20948365455
20/12/2015 17:00,172,103.73179653,1.24227702603
20/12/2015 17:00,172,103.759984277,1.24684895909
20/12/2015 17:00,172,103.74584592,1.27198656
20/12/2015 17:00,50,103.652038186,1.24502212143
20/12/2015 17:00,5,103.78145,1.1744146
20/12/2015 17:00,53,103.783123612,1.2253900353
20/12/2015 17:00,71,103.844459175,1.21065215357
20/12/2015 17:00,71,103.8308536,1.205313445
20/12/2015 17:00,71,103.819281588,1.2062461125
20/12/2015 17:00,71,103.84431244,1.205993964
20/12/2015 17:00,12,103.827768,1.1950361
20/12/2015 17:00,11,103.842686589,1.22000625581
20/12/2015 17:00,65,103.866077287,1.23489072813
20/12/2015 17:00,21,103.8908154,1.2251638
20/12/2015 17:00,62,103.781687126,1.24992529706
20/12/2015 17:00,22,103.834607256,1.2624825623
20/12/2015 17:00,7,103.842808537,1.24088895
20/12/2015 17:00,20,103.90070906,1.2465435
20/12/2015 17:00,47,103.914981055,1.27286721818
20/12/2015 17:00,47,103.941129968,1.26927516
20/12/2015 17:00,9,103.956585,1.260779
20/12/2015 17:00,6,104.1065086,1.294083
20/12/2015 17:00,7,104.118346,1.315082
20/12/2015 17:00,7,103.889697233,1.4371387
20/12/2015 18:00,4,103.6012167,1.2151
20/12/2015 18:00,15,103.6580097,1.2004558
20/12/2015 18:00,162,103.6602458,1.20948365455
20/12/2015 18:00,162,103.73179653,1.24227702603
20/12/2015 18:00,162,103.759984277,1.24684895909
20/12/2015 18:00,162,103.74584592,1.27198656
20/12/2015 18:00,57,103.652038186,1.24502212143
20/12/2015 18:00,4,103.78145,1.1744146
20/12/2015 18:00,71,103.783123612,1.2253900353
20/12/2015 18:00,39,103.844459175,1.21065215357
20/12/2015 18:00,39,103.8308536,1.205313445
20/12/2015 18:00,39,103.819281588,1.2062461125
20/12/2015 18:00,39,103.84431244,1.205993964
20/12/2015 18:00,9,103.827768,1.1950361
20/12/2015 18:00,4,103.842686589,1.22000625581
20/12/2015 18:00,51,103.866077287,1.23489072813
20/12/2015 18:00,12,103.8908154,1.2251638
20/12/2015 18:00,102,103.781687126,1.24992529706
20/12/2015 18:00,26,103.834607256,1.2624825623
20/12/2015 18:00,8,103.842808537,1.24088895
20/12/2015 18:00,14,103.90070906,1.2465435
20/12/2015 18:00,47,103.914981055,1.27286721818
20/12/2015 18:00,47,103.941129968,1.26927516
20/12/2015 18:00,4,103.956585,1.260779
20/12/2015 18:00,10,104.1065086,1.294083
20/12/2015 18:00,3,104.118346,1.315082
20/12/2015 18:00,3,103.889697233,1.4371387
20/12/2015 19:00,10,103.6012167,1.2151
20/12/2015 19:00,14,103.6580097,1.2004558
20/12/2015 19:00,157,103.6602458,1.20948365455
20/12/2015 19:00,157,103.73179653,1.24227702603
20/12/2015 19:00,157,103.759984277,1.24684895909
20/12/2015 19:00,157,103.74584592,1.27198656
20/12/2015 19:00,63,103.652038186,1.24502212143
20/12/2015 19:00,2,103.78145,1.1744146
20/12/2015 19:00,59,103.783123612,1.2253900353
20/12/2015 19:00,40,103.844459175,1.21065215357
20/12/2015 19:00,40,103.8308536,1.205313445
20/12/2015 19:00,40,103.819281588,1.2062461125
20/12/2015 19:00,40,103.84431244,1.205993964
20/12/2015 19:00,7,103.827768,1.1950361
20/12/2015 19:00,9,103.842686589,1.22000625581
20/12/2015 19:00,76,103.866077287,1.23489072813
20/12/2015 19:00,17,103.8908154,1.2251638
20/12/2015 19:00,88,103.781687126,1.24992529706
20/12/2015 19:00,23,103.834607256,1.2624825623
20/12/2015 19:00,11,103.842808537,1.24088895
20/12/2015 19:00,16,103.90070906,1.2465435
20/12/2015 19:00,42,103.914981055,1.27286721818
20/12/2015 19:00,42,103.941129968,1.26927516
20/12/2015 19:00,1,103.956585,1.260779
20/12/2015 19:00,3,104.1065086,1.294083
20/12/2015 19:00,5,104.118346,1.315082
20/12/2015 19:00,5,103.889697233,1.4371387
20/12/2015 20:00,8,103.6012167,1.2151
20/12/2015 20:00,11,103.6580097,1.2004558
20/12/2015 20:00,90,103.6602458,1.20948365455
20/12/2015 20:00,90,103.73179653,1.24227702603
20/12/2015 20:00,90,103.759984277,1.24684895909
20/12/2015 20:00,90,103.74584592,1.27198656
20/12/2015 20:00,29,103.652038186,1.24502212143
20/12/2015 20:00,11,103.78145,1.1744146
20/12/2015 20:00,63,103.783123612,1.2253900353
20/12/2015 20:00,38,103.844459175,1.21065215357
20/12/2015 20:00,38,103.8308536,1.205313445
20/12/2015 20:00,38,103.819281588,1.2062461125
20/12/2015 20:00,38,103.84431244,1.205993964
20/12/2015 20:00,11,103.827768,1.1950361
20/12/2015 20:00,9,103.842686589,1.22000625581
20/12/2015 20:00,53,103.866077287,1.23489072813
20/12/2015 20:00,19,103.8908154,1.2251638
20/12/2015 20:00,63,103.781687126,1.24992529706
20/12/2015 20:00,22,103.834607256,1.2624825623
20/12/2015 20:00,3,103.842808537,1.24088895
20/12/2015 20:00,15,103.90070906,1.2465435
20/12/2015 20:00,31,103.914981055,1.27286721818
20/12/2015 20:00,31,103.941129968,1.26927516
20/12/2015 20:00,6,103.956585,1.260779
20/12/2015 20:00,4,104.1065086,1.294083
20/12/2015 20:00,3,104.118346,1.315082
20/12/2015 20:00,3,103.889697233,1.4371387
20/12/2015 21:00,7,103.6012167,1.2151
20/12/2015 21:00,85,103.6602458,1.20948365455
20/12/2015 21:00,85,103.73179653,1.24227702603
20/12/2015 21:00,85,103.759984277,1.24684895909
20/12/2015 21:00,85,103.74584592,1.27198656
20/12/2015 21:00,37,103.652038186,1.24502212143
20/12/2015 21:00,4,103.78145,1.1744146
20/12/2015 21:00,28,103.783123612,1.2253900353
20/12/2015 21:00,34,103.844459175,1.21065215357
20/12/2015 21:00,34,103.8308536,1.205313445
20/12/2015 21:00,34,103.819281588,1.2062461125
20/12/2015 21:00,34,103.84431244,1.205993964
20/12/2015 21:00,6,103.827768,1.1950361
20/12/2015 21:00,1,103.842686589,1.22000625581
20/12/2015 21:00,56,103.866077287,1.23489072813
20/12/2015 21:00,15,103.8908154,1.2251638
20/12/2015 21:00,38,103.781687126,1.24992529706
20/12/2015 21:00,14,103.834607256,1.2624825623
20/12/2015 21:00,7,103.842808537,1.24088895
20/12/2015 21:00,10,103.90070906,1.2465435
20/12/2015 21:00,26,103.914981055,1.27286721818
20/12/2015 21:00,26,103.941129968,1.26927516
20/12/2015 21:00,1,103.956585,1.260779
20/12/2015 21:00,7,104.1065086,1.294083
20/12/2015 21:00,2,104.118346,1.315082
20/12/2015 21:00,2,103.889697233,1.4371387
20/12/2015 22:00,3,103.6012167,1.2151
20/12/2015 22:00,23,103.6602458,1.20948365455
20/12/2015 22:00,23,103.73179653,1.24227702603
20/12/2015 22:00,23,103.759984277,1.24684895909
20/12/2015 22:00,23,103.74584592,1.27198656
20/12/2015 22:00,12,103.652038186,1.24502212143
20/12/2015 22:00,1,103.78145,1.1744146
20/12/2015 22:00,29,103.783123612,1.2253900353
20/12/2015 22:00,2,103.827768,1.1950361
20/12/2015 22:00,11,103.844459175,1.21065215357
20/12/2015 22:00,11,103.8308536,1.205313445
20/12/2015 22:00,11,103.819281588,1.2062461125
20/12/2015 22:00,11,103.84431244,1.205993964
20/12/2015 22:00,1,103.842686589,1.22000625581
20/12/2015 22:00,13,103.866077287,1.23489072813
20/12/2015 22:00,2,103.8908154,1.2251638
20/12/2015 22:00,16,103.781687126,1.24992529706
20/12/2015 22:00,11,103.834607256,1.2624825623
20/12/2015 22:00,3,103.90070906,1.2465435
20/12/2015 22:00,10,103.914981055,1.27286721818
20/12/2015 22:00,10,103.941129968,1.26927516
20/12/2015 22:00,1,103.956585,1.260779
20/12/2015 22:00,2,104.1065086,1.294083
20/12/2015 22:00,1,104.118346,1.315082
20/12/2015 22:00,1,103.889697233,1.4371387
20/12/2015 23:00,8,103.6012167,1.2151
20/12/2015 23:00,8,103.6580097,1.2004558
20/12/2015 23:00,108,103.6602458,1.20948365455
20/12/2015 23:00,108,103.73179653,1.24227702603
20/12/2015 23:00,108,103.759984277,1.24684895909
20/12/2015 23:00,108,103.74584592,1.27198656
20/12/2015 23:00,18,103.652038186,1.24502212143
20/12/2015 23:00,1,103.78145,1.1744146
20/12/2015 23:00,47,103.783123612,1.2253900353
20/12/2015 23:00,44,103.844459175,1.21065215357
20/12/2015 23:00,44,103.8308536,1.205313445
20/12/2015 23:00,44,103.819281588,1.2062461125
20/12/2015 23:00,44,103.84431244,1.205993964
20/12/2015 23:00,3,103.827768,1.1950361
20/12/2015 23:00,2,103.842686589,1.22000625581
20/12/2015 23:00,27,103.866077287,1.23489072813
20/12/2015 23:00,7,103.8908154,1.2251638
20/12/2015 23:00,33,103.781687126,1.24992529706
20/12/2015 23:00,10,103.834607256,1.2624825623
20/12/2015 23:00,3,103.842808537,1.24088895
20/12/2015 23:00,8,103.90070906,1.2465435
20/12/2015 23:00,7,103.914981055,1.27286721818
20/12/2015 23:00,7,103.941129968,1.26927516
20/12/2015 23:00,1,104.1065086,1.294083
20/12/2015 23:00,1,104.118346,1.315082
20/12/2015 23:00,1,103.889697233,1.4371387
21/12/2015 0:00,1,103.6012167,1.2151
21/12/2015 0:00,1,103.6580097,1.2004558
21/12/2015 0:00,5,103.6602458,1.20948365455
21/12/2015 0:00,5,103.73179653,1.24227702603
21/12/2015 0:00,5,103.759984277,1.24684895909
21/12/2015 0:00,5,103.74584592,1.27198656
21/12/2015 0:00,4,103.652038186,1.24502212143
21/12/2015 0:00,6,103.783123612,1.2253900353
21/12/2015 0:00,1,103.844459175,1.21065215357
21/12/2015 0:00,1,103.8308536,1.205313445
21/12/2015 0:00,1,103.819281588,1.2062461125
21/12/2015 0:00,1,103.84431244,1.205993964
21/12/2015 0:00,2,103.781687126,1.24992529706
21/12/2015 0:00,7,103.834607256,1.2624825623
21/12/2015 0:00,1,103.866077287,1.23489072813
21/12/2015 0:00,3,103.90070906,1.2465435
21/12/2015 0:00,4,103.914981055,1.27286721818
21/12/2015 0:00,4,103.941129968,1.26927516
21/12/2015 0:00,1,104.118346,1.315082
21/12/2015 0:00,1,103.889697233,1.4371387
21/12/2015 1:00,1,103.6012167,1.2151
21/12/2015 1:00,6,103.6580097,1.2004558
21/12/2015 1:00,11,103.6602458,1.20948365455
21/12/2015 1:00,11,103.73179653,1.24227702603
21/12/2015 1:00,11,103.759984277,1.24684895909
21/12/2015 1:00,11,103.74584592,1.27198656
21/12/2015 1:00,6,103.652038186,1.24502212143
21/12/2015 1:00,13,103.783123612,1.2253900353
21/12/2015 1:00,1,103.827768,1.1950361
21/12/2015 1:00,6,103.844459175,1.21065215357
21/12/2015 1:00,6,103.8308536,1.205313445
21/12/2015 1:00,6,103.819281588,1.2062461125
21/12/2015 1:00,6,103.84431244,1.205993964
21/12/2015 1:00,7,103.781687126,1.24992529706
21/12/2015 1:00,9,103.834607256,1.2624825623
21/12/2015 1:00,1,103.842808537,1.24088895
21/12/2015 1:00,2,103.866077287,1.23489072813
21/12/2015 1:00,4,103.90070906,1.2465435
21/12/2015 1:00,9,103.914981055,1.27286721818
21/12/2015 1:00,9,103.941129968,1.26927516
21/12/2015 1:00,3,103.956585,1.260779
21/12/2015 1:00,1,104.118346,1.315082
21/12/2015 1:00,1,103.889697233,1.4371387
21/12/2015 2:00,3,104.1065086,1.294083
21/12/2015 3:00,1,103.6012167,1.2151
21/12/2015 3:00,1,103.783123612,1.2253900353
21/12/2015 3:00,1,103.90070906,1.2465435
21/12/2015 4:00,16,103.6602458,1.20948365455
21/12/2015 4:00,16,103.73179653,1.24227702603
21/12/2015 4:00,16,103.759984277,1.24684895909
21/12/2015 4:00,16,103.74584592,1.27198656
21/12/2015 4:00,1,103.781687126,1.24992529706
21/12/2015 5:00,5,103.783123612,1.2253900353
21/12/2015 5:00,1,103.844459175,1.21065215357
21/12/2015 5:00,1,103.8308536,1.205313445
21/12/2015 5:00,1,103.819281588,1.2062461125
21/12/2015 5:00,1,103.84431244,1.205993964
21/12/2015 5:00,1,103.827768,1.1950361
21/12/2015 5:00,1,103.781687126,1.24992529706
21/12/2015 5:00,3,103.914981055,1.27286721818
21/12/2015 5:00,3,103.941129968,1.26927516
21/12/2015 6:00,2,103.6602458,1.20948365455
21/12/2015 6:00,2,103.73179653,1.24227702603
21/12/2015 6:00,2,103.759984277,1.24684895909
21/12/2015 6:00,2,103.74584592,1.27198656
21/12/2015 6:00,2,103.652038186,1.24502212143
21/12/2015 6:00,3,103.783123612,1.2253900353
21/12/2015 6:00,4,103.844459175,1.21065215357
21/12/2015 6:00,4,103.8308536,1.205313445
21/12/2015 6:00,4,103.819281588,1.2062461125
21/12/2015 6:00,4,103.84431244,1.205993964
21/12/2015 6:00,5,103.866077287,1.23489072813
21/12/2015 6:00,4,103.834607256,1.2624825623
21/12/2015 6:00,1,103.90070906,1.2465435
21/12/2015 6:00,2,103.914981055,1.27286721818
21/12/2015 6:00,2,103.941129968,1.26927516
21/12/2015 7:00,1,103.90070906,1.2465435
21/12/2015 7:00,1,103.914981055,1.27286721818
21/12/2015 7:00,1,103.941129968,1.26927516
21/12/2015 10:00,5,103.6012167,1.2151
21/12/2015 10:00,10,103.6580097,1.2004558
21/12/2015 10:00,143,103.6602458,1.20948365455
21/12/2015 10:00,143,103.73179653,1.24227702603
21/12/2015 10:00,143,103.759984277,1.24684895909
21/12/2015 10:00,143,103.74584592,1.27198656
21/12/2015 10:00,45,103.652038186,1.24502212143
21/12/2015 10:00,9,103.78145,1.1744146
21/12/2015 10:00,51,103.783123612,1.2253900353
21/12/2015 10:00,38,103.844459175,1.21065215357
21/12/2015 10:00,38,103.8308536,1.205313445
21/12/2015 10:00,38,103.819281588,1.2062461125
21/12/2015 10:00,38,103.84431244,1.205993964
21/12/2015 10:00,6,103.827768,1.1950361
21/12/2015 10:00,5,103.842686589,1.22000625581
21/12/2015 10:00,62,103.866077287,1.23489072813
21/12/2015 10:00,18,103.8908154,1.2251638
21/12/2015 10:00,63,103.781687126,1.24992529706
21/12/2015 10:00,20,103.834607256,1.2624825623
21/12/2015 10:00,7,103.842808537,1.24088895
21/12/2015 10:00,13,103.90070906,1.2465435
21/12/2015 10:00,27,103.914981055,1.27286721818
21/12/2015 10:00,27,103.941129968,1.26927516
21/12/2015 10:00,5,103.956585,1.260779
21/12/2015 10:00,12,104.1065086,1.294083
21/12/2015 10:00,3,104.118346,1.315082
21/12/2015 10:00,3,103.889697233,1.4371387
21/12/2015 11:00,12,103.6012167,1.2151
21/12/2015 11:00,11,103.6580097,1.2004558
21/12/2015 11:00,86,103.6602458,1.20948365455
21/12/2015 11:00,86,103.73179653,1.24227702603
21/12/2015 11:00,86,103.759984277,1.24684895909
21/12/2015 11:00,86,103.74584592,1.27198656
21/12/2015 11:00,41,103.652038186,1.24502212143
21/12/2015 11:00,2,103.78145,1.1744146
21/12/2015 11:00,42,103.783123612,1.2253900353
21/12/2015 11:00,44,103.844459175,1.21065215357
21/12/2015 11:00,44,103.8308536,1.205313445
21/12/2015 11:00,44,103.819281588,1.2062461125
21/12/2015 11:00,44,103.84431244,1.205993964
21/12/2015 11:00,9,103.827768,1.1950361
21/12/2015 11:00,6,103.842686589,1.22000625581
21/12/2015 11:00,44,103.866077287,1.23489072813
21/12/2015 11:00,16,103.8908154,1.2251638
21/12/2015 11:00,45,103.781687126,1.24992529706
21/12/2015 11:00,22,103.834607256,1.2624825623
21/12/2015 11:00,4,103.842808537,1.24088895
21/12/2015 11:00,4,103.90070906,1.2465435
21/12/2015 11:00,46,103.914981055,1.27286721818
21/12/2015 11:00,46,103.941129968,1.26927516
21/12/2015 11:00,13,103.956585,1.260779
21/12/2015 11:00,23,104.1065086,1.294083
21/12/2015 11:00,6,104.118346,1.315082
21/12/2015 11:00,6,103.889697233,1.4371387
21/12/2015 12:00,8,103.6012167,1.2151
21/12/2015 12:00,9,103.6580097,1.2004558
21/12/2015 12:00,125,103.6602458,1.20948365455
21/12/2015 12:00,125,103.73179653,1.24227702603
21/12/2015 12:00,125,103.759984277,1.24684895909
21/12/2015 12:00,125,103.74584592,1.27198656
21/12/2015 12:00,33,103.652038186,1.24502212143
